State,County,Topic,Age,Data_Value,Low_Bound,Up_Bound
AL,Russell,Coronary Heart Disease,Ages 65 years and older,-57.6,-100.69999999999999,-9.5
AL,Russell,Stroke,Ages 35-64 years,-15.0,-82.60000000000001,63.7
AL,Russell,Stroke,Ages 65 years and older,-39.6,-83.9,16.299999999999997
AL,Shelby,Coronary Heart Disease,Ages 35-64 years,-45.3,-97.0,21.2
AL,Shelby,Coronary Heart Disease,Ages 65 years and older,-87.2,-123.1,-48.0
AL,Shelby,Stroke,Ages 35-64 years,22.9,-46.599999999999994,110.60000000000001
AL,Shelby,Stroke,Ages 65 years and older,-25.0,-67.9,24.000000000000004
AL,St. Clair,Coronary Heart Disease,Ages 35-64 years,-30.0,-79.3,33.1
AL,St. Clair,Coronary Heart Disease,Ages 65 years and older,-65.30000000000001,-102.6,-23.6
AL,St. Clair,Stroke,Ages 35-64 years,-13.3,-72.5,59.2
AL,St. Clair,Stroke,Ages 65 years and older,-31.5,-71.3,20.299999999999997
AL,Sumter,Coronary Heart Disease,Ages 35-64 years,-27.0,-99.1,76.9
AL,Sumter,Coronary Heart Disease,Ages 65 years and older,-69.3,-112.80000000000001,-14.399999999999999
AL,Sumter,Stroke,Ages 35-64 years,-15.2,-86.9,69.4
AL,Sumter,Stroke,Ages 65 years and older,-15.100000000000001,-70.9,48.400000000000006
AL,Talladega,Coronary Heart Disease,Ages 35-64 years,-70.6,-118.5,-9.4
AL,Talladega,Coronary Heart Disease,Ages 65 years and older,-74.1,-111.9,-33.2
AL,Talladega,Stroke,Ages 35-64 years,-10.2,-73.6,66.1
AL,Talladega,Stroke,Ages 65 years and older,-34.7,-78.19999999999999,18.1
AL,Tallapoosa,Coronary Heart Disease,Ages 35-64 years,-56.5,-110.3,10.8
AL,Tallapoosa,Coronary Heart Disease,Ages 65 years and older,-74.2,-109.69999999999999,-27.0
AL,Tallapoosa,Stroke,Ages 35-64 years,-19.0,-78.9,63.7
AL,Tallapoosa,Stroke,Ages 65 years and older,-35.6,-79.2,28.799999999999997
AL,Tuscaloosa,Coronary Heart Disease,Ages 35-64 years,-39.6,-88.3,16.7
AL,Tuscaloosa,Coronary Heart Disease,Ages 65 years and older,-73.0,-106.2,-37.7
AL,Tuscaloosa,Stroke,Ages 35-64 years,5.4,-57.0,78.3
AL,Tuscaloosa,Stroke,Ages 65 years and older,-28.8,-67.6,13.6
AL,Walker,Coronary Heart Disease,Ages 35-64 years,-63.8,-107.7,-10.600000000000001
AL,Walker,Coronary Heart Disease,Ages 65 years and older,-53.0,-88.39999999999999,-13.700000000000003
AL,Walker,Stroke,Ages 35-64 years,4.1,-57.099999999999994,80.6
AL,Walker,Stroke,Ages 65 years and older,-10.8,-53.2,38.8
AL,Washington,Coronary Heart Disease,Ages 35-64 years,45.8,-43.1,165.8
AL,Washington,Coronary Heart Disease,Ages 65 years and older,-24.999999999999996,-78.30000000000001,43.5
AL,Washington,Stroke,Ages 35-64 years,-12.3,-79.69999999999999,72.5
AL,Washington,Stroke,Ages 65 years and older,-24.2,-69.9,42.7
AL,Wilcox,Coronary Heart Disease,Ages 35-64 years,-6.6,-78.2,93.7
AL,Wilcox,Coronary Heart Disease,Ages 65 years and older,-53.8,-104.2,21.5
AL,Wilcox,Stroke,Ages 35-64 years,-3.6999999999999993,-72.4,86.60000000000001
AL,Wilcox,Stroke,Ages 65 years and older,-14.0,-68.0,53.900000000000006
AL,Winston,Coronary Heart Disease,Ages 35-64 years,-36.6,-111.5,53.2
AL,Winston,Coronary Heart Disease,Ages 65 years and older,-66.3,-117.6,4.100000000000001
AL,Winston,Stroke,Ages 35-64 years,17.599999999999998,-57.8,112.80000000000001
AL,Winston,Stroke,Ages 65 years and older,-25.5,-76.4,32.900000000000006
AR,Arkansas,Coronary Heart Disease,Ages 35-64 years,-17.1,-81.1,58.0
AR,Arkansas,Coronary Heart Disease,Ages 65 years and older,-57.3,-99.3,-10.600000000000001
AR,Arkansas,Stroke,Ages 35-64 years,-32.8,-90.6,45.0
AR,Arkansas,Stroke,Ages 65 years and older,-41.9,-83.3,10.7
AR,Ashley,Coronary Heart Disease,Ages 35-64 years,-41.8,-99.6,34.4
AR,Ashley,Coronary Heart Disease,Ages 65 years and older,-69.6,-109.0,-16.6
AR,Ashley,Stroke,Ages 35-64 years,-37.0,-101.3,42.3
AR,Ashley,Stroke,Ages 65 years and older,-65.6,-104.3,-18.799999999999997
AR,Baxter,Coronary Heart Disease,Ages 35-64 years,-18.1,-82.5,68.6
AR,Baxter,Coronary Heart Disease,Ages 65 years and older,-48.5,-90.4,-2.5999999999999996
AR,Baxter,Stroke,Ages 35-64 years,-12.7,-73.1,83.7
AR,Baxter,Stroke,Ages 65 years and older,-72.1,-107.10000000000001,-28.8
AR,Benton,Coronary Heart Disease,Ages 35-64 years,-36.0,-76.0,12.0
AR,Benton,Coronary Heart Disease,Ages 65 years and older,-49.5,-76.1,-18.2
AR,Benton,Stroke,Ages 35-64 years,-30.1,-81.39999999999999,33.7
AR,Benton,Stroke,Ages 65 years and older,-48.8,-83.4,-11.5
AR,Boone,Coronary Heart Disease,Ages 35-64 years,45.1,-33.7,150.9
AR,Boone,Coronary Heart Disease,Ages 65 years and older,-13.899999999999999,-63.0,42.3
AR,Boone,Stroke,Ages 35-64 years,-36.1,-100.0,43.599999999999994
AR,Boone,Stroke,Ages 65 years and older,-64.6,-106.0,-12.4
AR,Bradley,Coronary Heart Disease,Ages 35-64 years,10.9,-79.9,120.3
AR,Bradley,Coronary Heart Disease,Ages 65 years and older,-33.0,-86.80000000000001,37.5
AR,Bradley,Stroke,Ages 35-64 years,-23.2,-102.0,61.5
AR,Bradley,Stroke,Ages 65 years and older,-58.8,-112.7,7.800000000000001
AR,Calhoun,Coronary Heart Disease,Ages 35-64 years,-7.6,-89.2,108.19999999999999
AR,Calhoun,Coronary Heart Disease,Ages 65 years and older,-44.5,-100.8,21.8
AR,Calhoun,Stroke,Ages 35-64 years,-9.4,-83.3,78.2
AR,Calhoun,Stroke,Ages 65 years and older,-53.6,-100.7,12.8
AR,Carroll,Coronary Heart Disease,Ages 35-64 years,8.0,-69.3,101.8
AR,Carroll,Coronary Heart Disease,Ages 65 years and older,-9.899999999999999,-60.300000000000004,45.7
AR,Carroll,Stroke,Ages 35-64 years,-18.2,-84.9,65.7
AR,Carroll,Stroke,Ages 65 years and older,-65.1,-106.1,-19.2
AR,Chicot,Coronary Heart Disease,Ages 35-64 years,-5.399999999999997,-75.69999999999999,69.6
AR,Chicot,Coronary Heart Disease,Ages 65 years and older,-48.0,-90.9,3.6999999999999957
AR,Chicot,Stroke,Ages 35-64 years,-7.900000000000001,-69.2,72.39999999999999
AR,Chicot,Stroke,Ages 65 years and older,-37.6,-77.3,14.9
AR,Clark,Coronary Heart Disease,Ages 35-64 years,-16.3,-83.5,101.3
AR,Clark,Coronary Heart Disease,Ages 65 years and older,-19.200000000000003,-77.1,55.900000000000006
AR,Clark,Stroke,Ages 35-64 years,-31.0,-91.4,54.3
AR,Clark,Stroke,Ages 65 years and older,-53.6,-98.5,0.0
AR,Clay,Coronary Heart Disease,Ages 35-64 years,-25.700000000000003,-100.6,54.5
AR,Clay,Coronary Heart Disease,Ages 65 years and older,-45.2,-92.2,8.399999999999999
AR,Clay,Stroke,Ages 35-64 years,7.5,-70.6,104.30000000000001
AR,Clay,Stroke,Ages 65 years and older,-37.3,-89.6,18.0
AR,Cleburne,Coronary Heart Disease,Ages 35-64 years,38.00000000000001,-40.4,148.3
AR,Cleburne,Coronary Heart Disease,Ages 65 years and older,1.0000000000000036,-55.7,79.0
AR,Cleburne,Stroke,Ages 35-64 years,-43.4,-106.1,36.599999999999994
AR,Cleburne,Stroke,Ages 65 years and older,-90.0,-128.7,-42.0
AR,Cleveland,Coronary Heart Disease,Ages 35-64 years,0.40000000000000036,-81.2,101.1
AR,Cleveland,Coronary Heart Disease,Ages 65 years and older,-40.8,-96.9,27.2
AR,Cleveland,Stroke,Ages 35-64 years,-20.4,-81.1,55.4
AR,Cleveland,Stroke,Ages 65 years and older,-46.900000000000006,-91.4,12.400000000000002
AR,Columbia,Coronary Heart Disease,Ages 35-64 years,-14.799999999999999,-77.9,70.0
AR,Columbia,Coronary Heart Disease,Ages 65 years and older,-59.9,-99.8,-6.9
AR,Columbia,Stroke,Ages 35-64 years,-14.2,-80.2,66.60000000000001
AR,Columbia,Stroke,Ages 65 years and older,-29.9,-72.7,24.0
AR,Conway,Coronary Heart Disease,Ages 35-64 years,4.1,-70.7,102.80000000000001
AR,Conway,Coronary Heart Disease,Ages 65 years and older,-28.7,-79.1,37.0
AR,Conway,Stroke,Ages 35-64 years,-13.8,-88.4,74.2
AR,Conway,Stroke,Ages 65 years and older,-65.9,-108.1,-10.200000000000001
AR,Craighead,Coronary Heart Disease,Ages 35-64 years,-20.3,-70.5,42.4
AR,Craighead,Coronary Heart Disease,Ages 65 years and older,-56.2,-89.9,-15.2
AR,Craighead,Stroke,Ages 35-64 years,-15.099999999999998,-79.3,63.0
AR,Craighead,Stroke,Ages 65 years and older,-70.1,-110.1,-31.900000000000002
AR,Crawford,Coronary Heart Disease,Ages 35-64 years,-8.399999999999999,-62.39999999999999,55.7
AR,Crawford,Coronary Heart Disease,Ages 65 years and older,-38.6,-80.1,11.3
AR,Crawford,Stroke,Ages 35-64 years,-22.6,-83.69999999999999,58.5
AR,Crawford,Stroke,Ages 65 years and older,-66.7,-110.3,-17.5
AR,Crittenden,Coronary Heart Disease,Ages 35-64 years,-49.6,-96.4,19.199999999999996
AR,Crittenden,Coronary Heart Disease,Ages 65 years and older,-71.4,-105.30000000000001,-24.8
AR,Crittenden,Stroke,Ages 35-64 years,-40.0,-96.3,34.0
AR,Crittenden,Stroke,Ages 65 years and older,-65.3,-103.5,-16.2
AR,Cross,Coronary Heart Disease,Ages 35-64 years,-20.9,-96.1,86.10000000000001
AR,Cross,Coronary Heart Disease,Ages 65 years and older,-45.300000000000004,-93.89999999999999,8.2
AR,Cross,Stroke,Ages 35-64 years,-36.400000000000006,-100.7,59.300000000000004
AR,Cross,Stroke,Ages 65 years and older,-64.4,-111.19999999999999,-17.7
AR,Dallas,Coronary Heart Disease,Ages 35-64 years,-1.9000000000000004,-93.5,120.69999999999999
AR,Dallas,Coronary Heart Disease,Ages 65 years and older,-42.1,-97.19999999999999,32.5
AR,Dallas,Stroke,Ages 35-64 years,-27.6,-91.80000000000001,59.8
AR,Dallas,Stroke,Ages 65 years and older,-62.2,-107.2,-11.099999999999998
AR,Desha,Coronary Heart Disease,Ages 35-64 years,20.5,-56.7,121.4
AR,Desha,Coronary Heart Disease,Ages 65 years and older,-23.2,-75.60000000000001,31.099999999999998
AR,Desha,Stroke,Ages 35-64 years,-11.0,-79.0,78.2
AR,Desha,Stroke,Ages 65 years and older,-46.7,-89.69999999999999,14.600000000000001
AR,Drew,Coronary Heart Disease,Ages 35-64 years,-19.299999999999997,-89.7,78.3
AR,Drew,Coronary Heart Disease,Ages 65 years and older,-51.3,-98.2,8.200000000000001
AR,Drew,Stroke,Ages 35-64 years,-17.7,-81.3,60.4
AR,Drew,Stroke,Ages 65 years and older,-50.7,-97.7,2.0999999999999996
AR,Faulkner,Coronary Heart Disease,Ages 35-64 years,76.0,3.8999999999999995,179.3
AR,Faulkner,Coronary Heart Disease,Ages 65 years and older,16.1,-31.7,75.30000000000001
AR,Faulkner,Stroke,Ages 35-64 years,-0.20000000000000018,-65.0,83.7
AR,Faulkner,Stroke,Ages 65 years and older,-59.9,-97.9,-14.000000000000002
AR,Franklin,Coronary Heart Disease,Ages 35-64 years,14.899999999999999,-59.9,126.4
AR,Franklin,Coronary Heart Disease,Ages 65 years and older,-14.299999999999999,-66.6,52.599999999999994
AR,Franklin,Stroke,Ages 35-64 years,-36.7,-102.5,63.2
AR,Franklin,Stroke,Ages 65 years and older,-66.9,-112.7,-10.900000000000002
AR,Fulton,Coronary Heart Disease,Ages 35-64 years,21.6,-64.2,146.7
AR,Fulton,Coronary Heart Disease,Ages 65 years and older,-40.0,-94.2,31.5
AR,Fulton,Stroke,Ages 35-64 years,-6.7,-78.9,91.4
AR,Fulton,Stroke,Ages 65 years and older,-52.4,-100.5,1.0999999999999999
AR,Garland,Coronary Heart Disease,Ages 35-64 years,84.10000000000001,13.899999999999999,163.8
AR,Garland,Coronary Heart Disease,Ages 65 years and older,11.4,-28.0,53.4
AR,Garland,Stroke,Ages 35-64 years,-15.2,-76.0,58.0
AR,Garland,Stroke,Ages 65 years and older,-52.6,-90.6,-7.8
AR,Grant,Coronary Heart Disease,Ages 35-64 years,-18.4,-82.2,78.3
AR,Grant,Coronary Heart Disease,Ages 65 years and older,-57.5,-104.80000000000001,0.0
AR,Grant,Stroke,Ages 35-64 years,-3.499999999999999,-71.8,88.8
AR,Grant,Stroke,Ages 65 years and older,-62.2,-105.6,-8.4
AR,Greene,Coronary Heart Disease,Ages 35-64 years,-39.6,-94.0,27.0
AR,Greene,Coronary Heart Disease,Ages 65 years and older,-67.5,-104.4,-20.0
AR,Greene,Stroke,Ages 35-64 years,2.599999999999998,-77.6,93.3
AR,Greene,Stroke,Ages 65 years and older,-38.5,-83.6,20.700000000000003
AR,Hempstead,Coronary Heart Disease,Ages 35-64 years,-15.6,-79.0,63.6
AR,Hempstead,Coronary Heart Disease,Ages 65 years and older,-34.1,-79.6,13.0
AR,Hempstead,Stroke,Ages 35-64 years,-17.8,-83.1,66.3
AR,Hempstead,Stroke,Ages 65 years and older,-25.4,-79.4,32.8
AR,Hot Spring,Coronary Heart Disease,Ages 35-64 years,12.0,-63.7,111.0
AR,Hot Spring,Coronary Heart Disease,Ages 65 years and older,-32.2,-83.3,31.0
AR,Hot Spring,Stroke,Ages 35-64 years,-5.4,-76.6,86.69999999999999
AR,Hot Spring,Stroke,Ages 65 years and older,-62.5,-101.2,-12.7
AR,Howard,Coronary Heart Disease,Ages 35-64 years,35.5,-52.6,146.7
AR,Howard,Coronary Heart Disease,Ages 65 years and older,-27.0,-84.89999999999999,37.2
AR,Howard,Stroke,Ages 35-64 years,-12.0,-86.0,85.69999999999999
AR,Howard,Stroke,Ages 65 years and older,-39.5,-86.3,23.799999999999997
AR,Independence,Coronary Heart Disease,Ages 35-64 years,9.1,-53.6,94.7
AR,Independence,Coronary Heart Disease,Ages 65 years and older,-16.8,-62.099999999999994,39.4
AR,Independence,Stroke,Ages 35-64 years,-20.700000000000003,-84.5,60.8
AR,Independence,Stroke,Ages 65 years and older,-69.8,-107.9,-23.7
AR,Izard,Coronary Heart Disease,Ages 35-64 years,-7.0,-82.1,102.3
AR,Izard,Coronary Heart Disease,Ages 65 years and older,-42.5,-104.2,23.700000000000003
AR,Izard,Stroke,Ages 35-64 years,-15.0,-81.2,88.8
AR,Izard,Stroke,Ages 65 years and older,-74.4,-121.9,-16.5
AR,Jackson,Coronary Heart Disease,Ages 35-64 years,-12.200000000000001,-79.6,60.2
AR,Jackson,Coronary Heart Disease,Ages 65 years and older,-60.4,-106.6,-12.600000000000001
AR,Jackson,Stroke,Ages 35-64 years,-36.8,-98.0,33.9
AR,Jackson,Stroke,Ages 65 years and older,-79.5,-120.6,-33.5
AR,Jefferson,Coronary Heart Disease,Ages 35-64 years,3.3,-50.900000000000006,73.9
AR,Jefferson,Coronary Heart Disease,Ages 65 years and older,-46.5,-80.4,-4.0
AR,Jefferson,Stroke,Ages 35-64 years,-21.799999999999997,-77.1,53.7
AR,Jefferson,Stroke,Ages 65 years and older,-39.8,-79.6,10.200000000000001
AR,Johnson,Coronary Heart Disease,Ages 35-64 years,-10.6,-81.7,91.8
AR,Johnson,Coronary Heart Disease,Ages 65 years and older,-25.9,-77.2,34.8
AR,Johnson,Stroke,Ages 35-64 years,-30.6,-106.1,67.0
AR,Johnson,Stroke,Ages 65 years and older,-57.1,-100.8,0.5
AR,Lafayette,Coronary Heart Disease,Ages 35-64 years,-6.199999999999999,-87.7,90.7
AR,Lafayette,Coronary Heart Disease,Ages 65 years and older,-47.2,-97.4,14.3
AR,Lafayette,Stroke,Ages 35-64 years,-18.8,-85.5,74.89999999999999
AR,Lafayette,Stroke,Ages 65 years and older,-12.1,-66.3,52.099999999999994
AR,Lawrence,Coronary Heart Disease,Ages 35-64 years,20.1,-51.9,130.1
AR,Lawrence,Coronary Heart Disease,Ages 65 years and older,-26.299999999999997,-76.6,34.1
AR,Lawrence,Stroke,Ages 35-64 years,0.3999999999999986,-66.2,99.9
AR,Lawrence,Stroke,Ages 65 years and older,-59.0,-99.9,-0.39999999999999947
AR,Lee,Coronary Heart Disease,Ages 35-64 years,-50.8,-125.19999999999999,35.8
AR,Lee,Coronary Heart Disease,Ages 65 years and older,-79.5,-129.3,-22.799999999999997
AR,Lee,Stroke,Ages 35-64 years,-30.5,-110.5,54.5
AR,Lee,Stroke,Ages 65 years and older,-61.2,-111.8,2.699999999999999
AR,Lincoln,Coronary Heart Disease,Ages 35-64 years,-11.2,-85.2,96.3
AR,Lincoln,Coronary Heart Disease,Ages 65 years and older,-32.0,-89.4,31.299999999999997
AR,Lincoln,Stroke,Ages 35-64 years,-32.7,-95.3,59.9
AR,Lincoln,Stroke,Ages 65 years and older,-39.300000000000004,-94.7,25.400000000000002
AR,Little River,Coronary Heart Disease,Ages 35-64 years,-9.600000000000001,-82.8,86.4
AR,Little River,Coronary Heart Disease,Ages 65 years and older,-51.2,-96.9,7.099999999999999
AR,Little River,Stroke,Ages 35-64 years,-10.3,-82.1,102.30000000000001
AR,Little River,Stroke,Ages 65 years and older,-50.3,-101.2,10.299999999999999
AR,Logan,Coronary Heart Disease,Ages 35-64 years,-3.1000000000000005,-70.0,79.2
AR,Logan,Coronary Heart Disease,Ages 65 years and older,-32.2,-78.4,21.6
AR,Logan,Stroke,Ages 35-64 years,-28.2,-89.2,63.1
AR,Logan,Stroke,Ages 65 years and older,-53.1,-97.6,3.5
AR,Lonoke,Coronary Heart Disease,Ages 35-64 years,-26.1,-83.5,39.8
AR,Lonoke,Coronary Heart Disease,Ages 65 years and older,-55.3,-96.3,-14.0
AR,Lonoke,Stroke,Ages 35-64 years,-17.3,-78.5,60.7
AR,Lonoke,Stroke,Ages 65 years and older,-61.0,-102.3,-15.900000000000002
AR,Madison,Coronary Heart Disease,Ages 35-64 years,45.599999999999994,-36.4,149.5
AR,Madison,Coronary Heart Disease,Ages 65 years and older,20.500000000000004,-38.400000000000006,96.6
AR,Madison,Stroke,Ages 35-64 years,-31.700000000000003,-94.1,56.6
AR,Madison,Stroke,Ages 65 years and older,-73.6,-114.1,-24.3
AR,Marion,Coronary Heart Disease,Ages 35-64 years,57.0,-22.6,175.7
AR,Marion,Coronary Heart Disease,Ages 65 years and older,-1.1000000000000014,-56.599999999999994,78.8
AR,Marion,Stroke,Ages 35-64 years,11.0,-69.1,108.9
AR,Marion,Stroke,Ages 65 years and older,-35.0,-79.3,18.1
AR,Miller,Coronary Heart Disease,Ages 35-64 years,-3.700000000000001,-68.5,80.9
AR,Miller,Coronary Heart Disease,Ages 65 years and older,-50.0,-87.6,-6.900000000000001
AR,Miller,Stroke,Ages 35-64 years,-1.599999999999999,-70.4,89.2
AR,Miller,Stroke,Ages 65 years and older,-29.1,-70.7,22.1
AR,Mississippi,Coronary Heart Disease,Ages 35-64 years,3.5999999999999988,-49.2,70.8
AR,Mississippi,Coronary Heart Disease,Ages 65 years and older,-13.1,-52.599999999999994,34.099999999999994
AR,Mississippi,Stroke,Ages 35-64 years,-36.7,-86.8,31.5
AR,Mississippi,Stroke,Ages 65 years and older,-52.9,-89.6,-1.7999999999999998
AR,Monroe,Coronary Heart Disease,Ages 35-64 years,17.8,-61.3,125.3
AR,Monroe,Coronary Heart Disease,Ages 65 years and older,-32.300000000000004,-86.2,32.8
AR,Monroe,Stroke,Ages 35-64 years,-37.1,-100.4,59.199999999999996
AR,Monroe,Stroke,Ages 65 years and older,-62.9,-111.19999999999999,4.4
AR,Montgomery,Coronary Heart Disease,Ages 35-64 years,12.0,-68.0,109.2
AR,Montgomery,Coronary Heart Disease,Ages 65 years and older,-23.0,-80.5,51.3
AR,Montgomery,Stroke,Ages 35-64 years,-3.7,-74.9,89.9
AR,Montgomery,Stroke,Ages 65 years and older,-47.7,-92.6,5.5
AR,Nevada,Coronary Heart Disease,Ages 35-64 years,4.800000000000001,-73.8,102.7
AR,Nevada,Coronary Heart Disease,Ages 65 years and older,-31.9,-88.3,35.5
AR,Nevada,Stroke,Ages 35-64 years,-29.8,-94.4,54.300000000000004
AR,Nevada,Stroke,Ages 65 years and older,-27.8,-80.6,38.7
AR,Newton,Coronary Heart Disease,Ages 35-64 years,18.400000000000002,-60.6,137.0
AR,Newton,Coronary Heart Disease,Ages 65 years and older,1.3999999999999986,-59.800000000000004,77.1
AR,Newton,Stroke,Ages 35-64 years,-25.6,-95.0,74.7
AR,Newton,Stroke,Ages 65 years and older,-74.1,-121.6,-13.299999999999999
AR,Ouachita,Coronary Heart Disease,Ages 35-64 years,10.500000000000002,-52.8,96.0
AR,Ouachita,Coronary Heart Disease,Ages 65 years and older,-42.2,-84.0,14.100000000000001
AR,Ouachita,Stroke,Ages 35-64 years,-40.7,-95.69999999999999,33.699999999999996
AR,Ouachita,Stroke,Ages 65 years and older,-66.1,-106.4,-20.299999999999997
AR,Perry,Coronary Heart Disease,Ages 35-64 years,29.4,-47.2,152.2
AR,Perry,Coronary Heart Disease,Ages 65 years and older,-13.100000000000001,-69.2,68.0
AR,Perry,Stroke,Ages 35-64 years,-20.799999999999997,-86.3,63.2
AR,Perry,Stroke,Ages 65 years and older,-63.0,-107.9,-5.9
AR,Phillips,Coronary Heart Disease,Ages 35-64 years,-47.3,-108.2,21.1
AR,Phillips,Coronary Heart Disease,Ages 65 years and older,-71.5,-109.3,-25.7
AR,Phillips,Stroke,Ages 35-64 years,-43.4,-108.1,31.8
AR,Phillips,Stroke,Ages 65 years and older,-63.2,-103.3,-18.1
AR,Pike,Coronary Heart Disease,Ages 35-64 years,29.6,-53.199999999999996,141.2
AR,Pike,Coronary Heart Disease,Ages 65 years and older,3.5999999999999996,-58.1,87.19999999999999
AR,Pike,Stroke,Ages 35-64 years,-14.4,-81.1,80.8
AR,Pike,Stroke,Ages 65 years and older,-41.0,-92.9,24.6
AR,Poinsett,Coronary Heart Disease,Ages 35-64 years,13.799999999999999,-62.6,97.60000000000001
AR,Poinsett,Coronary Heart Disease,Ages 65 years and older,-35.0,-88.39999999999999,19.4
AR,Poinsett,Stroke,Ages 35-64 years,-42.9,-108.19999999999999,41.6
AR,Poinsett,Stroke,Ages 65 years and older,-70.1,-115.5,-9.5
AR,Polk,Coronary Heart Disease,Ages 35-64 years,-30.8,-97.2,50.5
AR,Polk,Coronary Heart Disease,Ages 65 years and older,-64.5,-113.69999999999999,-15.2
AR,Polk,Stroke,Ages 35-64 years,6.9,-66.8,106.0
AR,Polk,Stroke,Ages 65 years and older,-30.9,-79.2,27.799999999999997
AR,Pope,Coronary Heart Disease,Ages 35-64 years,-2.6999999999999993,-65.6,74.1
AR,Pope,Coronary Heart Disease,Ages 65 years and older,-27.300000000000004,-69.8,18.7
AR,Pope,Stroke,Ages 35-64 years,-18.700000000000003,-80.3,69.3
AR,Pope,Stroke,Ages 65 years and older,-67.1,-107.1,-24.599999999999998
AR,Prairie,Coronary Heart Disease,Ages 35-64 years,12.1,-86.19999999999999,129.9
AR,Prairie,Coronary Heart Disease,Ages 65 years and older,-17.7,-85.9,76.0
AR,Prairie,Stroke,Ages 35-64 years,-32.0,-96.9,47.2
AR,Prairie,Stroke,Ages 65 years and older,-58.2,-110.5,9.200000000000001
AR,Pulaski,Coronary Heart Disease,Ages 35-64 years,24.099999999999998,-21.6,79.3
AR,Pulaski,Coronary Heart Disease,Ages 65 years and older,-37.3,-60.9,-8.2
AR,Pulaski,Stroke,Ages 35-64 years,-17.700000000000003,-67.0,46.699999999999996
AR,Pulaski,Stroke,Ages 65 years and older,-52.3,-80.19999999999999,-20.200000000000003
AR,Randolph,Coronary Heart Disease,Ages 35-64 years,19.3,-61.1,105.19999999999999
AR,Randolph,Coronary Heart Disease,Ages 65 years and older,-52.0,-96.0,3.6000000000000005
AR,Randolph,Stroke,Ages 35-64 years,6.9,-70.4,104.0
AR,Randolph,Stroke,Ages 65 years and older,-34.3,-80.7,26.200000000000003
AR,Saline,Coronary Heart Disease,Ages 35-64 years,-21.1,-82.4,54.6
AR,Saline,Coronary Heart Disease,Ages 65 years and older,-54.400000000000006,-90.4,-9.900000000000002
AR,Saline,Stroke,Ages 35-64 years,-9.3,-74.9,71.5
AR,Saline,Stroke,Ages 65 years and older,-72.6,-108.69999999999999,-29.900000000000002
AR,Scott,Coronary Heart Disease,Ages 35-64 years,-37.3,-106.0,42.9
AR,Scott,Coronary Heart Disease,Ages 65 years and older,-75.19999999999999,-124.1,-21.8
AR,Scott,Stroke,Ages 35-64 years,-19.7,-89.6,64.4
